drug,creationDate,type,status,targets
DB10883,2015-12-01,biotech,approved,NA
DB10884,2015-12-01,biotech,approved,NA
DB10885,2015-12-01,biotech,approved,NA
DB10887,2015-12-01,biotech,approved,NA
DB10888,2015-12-01,biotech,approved,NA
DB10889,2015-12-01,biotech,approved,NA
DB10890,2015-12-01,biotech,approved,NA
DB10891,2015-12-01,biotech,approved,NA
DB10892,2015-12-01,biotech,approved,NA
DB10893,2015-12-01,biotech,approved,NA
DB10894,2015-12-01,biotech,approved,NA
DB10895,2015-12-01,biotech,approved,NA
DB10896,2015-12-01,biotech,approved,NA
DB10897,2015-12-01,biotech,approved,NA
DB10898,2015-12-01,biotech,approved,NA
DB10899,2015-12-01,biotech,approved,NA
DB10900,2015-12-01,biotech,approved,NA
DB10901,2015-12-01,biotech,approved,NA
DB10902,2015-12-01,biotech,approved,NA
DB10903,2015-12-01,biotech,approved,NA
DB10904,2015-12-01,biotech,approved,NA
DB10905,2015-12-01,biotech,approved,NA
DB10906,2015-12-01,biotech,approved,NA
DB10907,2015-12-01,biotech,approved,NA
DB10908,2015-12-01,biotech,approved,NA
DB10909,2015-12-01,biotech,approved,NA
DB10910,2015-12-01,biotech,approved,NA
DB10911,2015-12-01,biotech,approved,NA
DB10912,2015-12-01,biotech,approved,NA
DB10913,2015-12-01,biotech,approved,NA
DB10914,2015-12-01,biotech,approved,NA
DB10915,2015-12-01,biotech,approved,NA
DB10916,2015-12-01,biotech,approved,NA
DB10918,2015-12-01,biotech,approved,NA
DB10919,2015-12-01,biotech,approved,NA
DB10921,2015-12-01,biotech,approved,NA
DB10922,2015-12-01,biotech,approved,NA
DB10923,2015-12-01,biotech,approved,NA
DB10924,2015-12-01,biotech,approved,NA
DB10925,2015-12-01,biotech,approved,NA
DB10926,2015-12-01,biotech,approved,NA
DB10927,2015-12-01,biotech,approved,NA
DB10928,2015-12-01,biotech,approved,NA
DB10929,2015-12-01,biotech,approved,NA
DB10933,2015-12-01,biotech,approved,NA
DB10934,2015-12-01,biotech,approved,NA
DB10935,2015-12-01,biotech,approved,NA
DB10936,2015-12-01,biotech,approved,NA
DB10937,2015-12-01,biotech,approved,NA
DB10941,2015-12-01,biotech,approved,NA
DB10942,2015-12-01,biotech,approved,NA
DB10943,2015-12-01,biotech,approved,NA
DB10945,2015-12-01,biotech,approved,NA
DB10946,2015-12-01,biotech,approved,NA
DB10947,2015-12-01,biotech,approved,NA
DB10948,2015-12-01,biotech,approved,NA
DB10949,2015-12-01,biotech,approved,NA
DB10950,2015-12-01,biotech,approved,NA
DB10952,2015-12-01,biotech,approved,NA
DB10953,2015-12-01,biotech,approved,NA
DB10954,2015-12-01,biotech,approved,NA
DB10955,2015-12-01,biotech,approved,NA
DB10956,2015-12-01,biotech,approved,NA
DB10957,2015-12-01,biotech,approved,NA
DB10958,2015-12-01,biotech,approved,NA
DB10959,2015-12-01,biotech,approved,NA
DB10961,2015-12-01,biotech,approved,NA
DB10962,2015-12-01,biotech,approved,NA
DB10963,2015-12-01,biotech,approved,NA
DB10964,2015-12-01,biotech,approved,NA
DB10965,2015-12-01,biotech,approved,NA
DB10966,2015-12-01,biotech,approved,NA
DB10967,2015-12-01,biotech,approved,NA
DB10968,2015-12-01,biotech,approved,NA
DB10969,2015-12-01,biotech,approved,NA
DB10970,2015-12-01,biotech,approved,NA
DB10975,2015-12-01,biotech,approved,NA
DB10976,2015-12-01,biotech,approved,NA
DB10977,2015-12-01,biotech,approved,NA
DB10979,2015-12-01,biotech,approved,NA
DB10980,2015-12-01,biotech,approved,NA
DB10981,2015-12-01,biotech,approved,NA
DB10982,2015-12-01,biotech,approved,NA
DB10983,2015-12-01,biotech,approved,NA
DB10984,2015-12-01,biotech,approved,NA
DB10986,2015-12-01,biotech,approved,NA
DB10988,2015-12-01,biotech,approved,NA
DB10989,2015-12-01,biotech,approved,NA
DB10990,2015-12-01,biotech,approved,NA
DB10991,2015-12-01,biotech,approved,NA
DB10994,2015-12-01,biotech,approved,NA
DB10997,2015-12-01,biotech,approved,NA
DB10998,2015-12-01,biotech,approved,NA
DB11003,2015-12-01,biotech,approved,NA
DB11005,2015-12-01,biotech,approved,NA
DB11007,2015-12-01,biotech,approved,NA
DB11009,2015-12-01,biotech,approved,NA
DB11010,2015-12-01,biotech,approved,NA
DB11014,2015-12-01,biotech,approved,NA
DB11018,2015-12-01,biotech,approved,NA
DB11021,2015-12-01,biotech,approved,NA
DB11022,2015-12-01,biotech,approved,NA
DB11025,2015-12-01,biotech,approved,NA
DB11026,2015-12-01,biotech,approved,NA
DB11027,2015-12-01,biotech,approved,NA
DB11028,2015-12-01,biotech,approved,NA
DB11029,2015-12-01,biotech,approved,NA
DB11030,2015-12-01,biotech,approved,NA
DB11031,2015-12-01,biotech,approved,NA
DB11032,2015-12-01,biotech,approved,NA
DB11033,2015-12-01,biotech,approved,NA
DB11034,2015-12-01,biotech,approved,NA
DB11050,2015-12-01,biotech,approved,NA
DB11051,2015-12-01,biotech,approved,NA
DB11054,2015-12-01,biotech,approved,NA
DB11056,2015-12-03,small molecule,approved,NA
DB11057,2015-12-03,small molecule,approved,NA
DB11058,2015-12-03,small molecule,approved,NA
DB11059,2015-12-03,small molecule,approved,BE0001057
DB11060,2015-12-03,small molecule,approved,NA
DB11061,2015-12-03,small molecule,approved,NA
DB11062,2015-12-03,small molecule,approved,NA
DB11063,2015-12-03,small molecule,approved,NA
DB11064,2015-12-03,small molecule,approved,BE0000557;BE0000132;BE0000123
DB11065,2015-12-03,biotech,approved,BE0004836
DB11066,2015-12-03,biotech,approved,BE0004835
DB11068,2015-12-03,small molecule,approved,NA
DB11071,2015-12-03,small molecule,approved,BE0000017;BE0000262
DB11072,2015-12-03,small molecule,approved,NA
DB11073,2015-12-03,small molecule,approved,NA
DB11074,2015-12-03,small molecule,approved,NA
DB11075,2015-12-03,small molecule,approved,BE0002446
DB11077,2015-12-03,small molecule,approved,BE0000457
DB11079,2015-12-03,small molecule,approved,BE0000017;BE0000262
DB11080,2015-12-03,small molecule,approved,NA
DB11081,2015-12-03,small molecule,approved,BE0000180
DB11082,2015-12-03,small molecule,approved,NA
DB11085,2015-12-03,small molecule,approved,BE0000507
DB11086,2015-12-03,small molecule,approved,NA
DB11087,2015-12-03,small molecule,approved,BE0000956
DB11088,2015-12-03,small molecule,approved,NA
DB11089,2015-12-03,small molecule,approved,NA
DB11090,2015-12-03,small molecule,approved,BE0000090
DB11091,2015-12-03,small molecule,approved,NA
DB11092,2015-12-03,small molecule,approved,NA
DB11093,2015-12-03,small molecule,approved,BE0000509;BE0002109;BE0008691;BE0005812;BE0008692;BE0008693;BE0002145;BE0001011;BE0008694;BE0001177;BE0008695;BE0005259;BE0008696;BE0002950;BE0008697;BE0008698;BE0000885;BE0008699;BE0008700;BE0008701;BE0000418;BE0008702;BE0008703;BE0008704;BE0008705;BE0008706;BE0008707;BE0008708;BE0008709;BE0008710;BE0008711;BE0005274;BE0004557
DB11094,2015-12-03,small molecule,approved,BE0000779;BE0001141
DB11095,2015-12-03,biotech,approved,NA
DB11096,2015-12-03,small molecule,approved,NA
DB11097,2015-12-03,biotech,approved,NA
DB11098,2015-12-03,small molecule,approved,BE0004791;BE0004849
DB11100,2015-12-03,small molecule,approved,NA
DB11102,2015-12-03,small molecule,approved,NA
DB11104,2015-12-03,small molecule,approved,NA
DB11105,2015-12-03,small molecule,approved,NA
DB11107,2015-12-03,small molecule,experimental,NA
DB11108,2015-12-03,small molecule,approved,NA
DB11109,2015-12-03,small molecule,approved,NA
DB11110,2015-12-03,small molecule,approved,NA
DB11111,2015-12-03,biotech,other,NA
DB11112,2015-12-03,small molecule,approved,BE0009373
DB11113,2015-12-03,small molecule,approved,BE0002375;BE0003522
DB11114,2015-12-03,small molecule,approved,NA
DB11115,2015-12-03,small molecule,approved,NA
DB11116,2015-12-03,small molecule,approved,NA
DB11117,2015-12-03,small molecule,approved,NA
DB11118,2015-12-03,small molecule,approved,NA
DB11119,2015-12-03,small molecule,approved,NA
DB11120,2015-12-03,small molecule,approved,BE0000923
DB11121,2015-12-03,small molecule,approved,NA
DB11123,2015-12-03,small molecule,approved,NA
DB11124,2015-12-03,small molecule,approved,BE0000501;BE0000575;BE0000289;BE0000572;BE0000342;BE0000172;BE0000694;BE0000715;BE0001012
DB11125,2015-12-03,small molecule,approved,NA
DB11126,2015-12-03,small molecule,approved,NA
DB11127,2015-12-03,small molecule,approved,NA
DB11128,2015-12-03,small molecule,approved,NA
DB11129,2015-12-03,small molecule,approved,NA
DB11130,2015-12-03,small molecule,approved,BE0000420;BE0000632;BE0000770
DB11131,2015-12-03,biotech,approved,BE0001023
DB11132,2015-12-03,small molecule,approved,BE0009001
DB11133,2015-12-03,small molecule,approved,BE0000215;BE0000071;BE0005540
DB11134,2015-12-03,small molecule,approved,NA
DB11135,2015-12-03,small molecule,approved,NA
DB11136,2015-12-03,small molecule,approved,BE0001173
DB11137,2015-12-03,small molecule,approved,NA
DB11140,2015-12-03,small molecule,approved,NA
DB11141,2015-12-03,small molecule,approved,NA
DB11142,2015-12-03,small molecule,approved,NA
DB11143,2015-12-03,small molecule,approved,NA
DB11145,2015-12-03,small molecule,approved,NA
DB11147,2015-12-03,small molecule,approved,NA
DB11148,2015-12-03,small molecule,withdrawn,BE0004902;BE0008662;BE0004905
DB11149,2015-12-03,small molecule,approved,NA
DB11150,2015-12-03,small molecule,approved,NA
DB11151,2015-12-03,small molecule,approved,NA
DB11152,2015-12-03,small molecule,approved,NA
DB11153,2015-12-03,small molecule,approved,NA
DB11154,2015-12-03,small molecule,approved,NA
DB11155,2015-12-03,small molecule,approved,BE0004347
DB11156,2015-12-03,small molecule,approved,BE0005562;BE0000092
DB11157,2015-12-03,small molecule,approved,BE0009063;BE0003789;BE0004660
DB11158,2015-12-03,small molecule,approved,NA
DB11159,2015-12-03,small molecule,approved,NA
DB11160,2015-12-03,small molecule,approved,BE0009144
DB11161,2015-12-03,small molecule,approved,NA
DB11163,2015-12-03,small molecule,approved,NA
DB11164,2015-12-03,small molecule,approved,NA
DB11165,2015-12-03,small molecule,approved,NA
DB11166,2015-12-03,biotech,approved,BE0000048;BE0000216
DB11168,2015-12-03,small molecule,approved,NA
DB11169,2015-12-03,small molecule,approved,NA
DB11171,2015-12-03,small molecule,approved,NA
DB11172,2015-12-03,small molecule,approved,NA
DB11174,2015-12-03,small molecule,experimental,NA
DB11175,2015-12-03,small molecule,approved,NA
DB11176,2015-12-03,small molecule,approved,NA
DB11178,2015-12-03,small molecule,approved,NA
DB11179,2015-12-03,small molecule,approved,NA
DB11180,2015-12-03,small molecule,approved,NA
DB11181,2015-12-03,small molecule,approved,BE0000092;BE0000560;BE0000045;BE0000405;BE0000247
DB11182,2015-12-03,small molecule,approved,NA
DB11183,2015-12-03,small molecule,approved,NA
DB11184,2015-12-03,small molecule,approved,NA
DB11185,2015-12-03,small molecule,approved,BE0009373
DB11186,2015-12-03,small molecule,approved,BE0000156;BE0000090;BE0008662;BE0000632;BE0000770
DB11189,2015-12-03,small molecule,approved,NA
DB11190,2015-12-03,small molecule,approved,NA
DB11191,2015-12-03,small molecule,approved,NA
DB11193,2015-12-03,small molecule,approved,BE0002442
DB11195,2015-12-03,small molecule,approved,NA
DB11197,2015-12-03,small molecule,approved,NA
DB11198,2015-12-03,small molecule,approved,NA
DB11199,2015-12-03,small molecule,approved,NA
DB11200,2015-12-03,small molecule,approved,BE0009546
DB11201,2015-12-03,small molecule,approved,BE0009547;BE0000017;BE0000262
DB11202,2015-12-03,small molecule,approved,NA
DB11203,2015-12-03,small molecule,approved,NA
DB11204,2015-12-03,small molecule,approved,NA
DB11205,2015-12-03,small molecule,approved,NA
DB11206,2015-12-03,small molecule,approved,NA
DB11207,2015-12-03,small molecule,approved,NA
DB11208,2015-12-03,small molecule,approved,NA
DB11209,2015-12-03,small molecule,approved,NA
DB11210,2015-12-03,small molecule,approved,NA
DB11217,2015-12-03,small molecule,approved,BE0000252
DB11218,2015-12-03,small molecule,approved,NA
DB11219,2015-12-03,small molecule,approved,BE0000557;BE0000132;BE0000792;BE0000123
DB11220,2015-12-03,small molecule,other,NA
DB11221,2015-12-03,small molecule,approved,BE0000685
DB11222,2015-12-03,biotech,approved,NA
DB11225,2015-12-03,small molecule,approved,NA
DB11226,2015-12-03,small molecule,approved,NA
DB11228,2015-12-03,small molecule,approved,NA
DB11229,2015-12-03,small molecule,withdrawn,NA
DB11230,2015-12-03,small molecule,approved,NA
DB11231,2015-12-03,small molecule,approved,NA
DB11234,2015-12-03,small molecule,approved,NA
DB11235,2015-12-03,small molecule,approved,BE0000442;BE0000092;BE0000560;BE0000045;BE0000405;BE0000247
DB11237,2015-12-03,small molecule,approved,NA
DB11238,2015-12-03,small molecule,approved,NA
DB11239,2015-12-03,small molecule,approved,NA
DB11242,2015-12-03,small molecule,approved,NA
DB11243,2015-12-03,small molecule,approved,NA
DB11244,2015-12-03,small molecule,approved,NA
DB11246,2015-12-03,small molecule,approved,NA
DB11248,2015-12-03,small molecule,approved,NA
DB11250,2015-12-03,small molecule,experimental,NA
DB11251,2015-12-03,small molecule,approved,BE0009339
DB11252,2015-12-03,small molecule,approved,NA
DB11253,2015-12-03,small molecule,approved,NA
DB11254,2015-12-03,small molecule,approved,BE0000971;BE0001035;BE0000252
DB11255,2015-12-03,small molecule,approved,NA
DB11256,2015-12-03,small molecule,approved,NA
DB11257,2015-12-03,small molecule,approved,NA
DB11258,2015-12-03,small molecule,approved,NA
DB11259,2015-12-03,small molecule,experimental,NA
DB11260,2015-12-03,small molecule,approved,NA
DB11261,2015-12-03,small molecule,approved,NA
DB11262,2015-12-03,small molecule,approved,NA
DB11263,2015-12-03,small molecule,approved,NA
DB11264,2015-12-03,small molecule,approved,NA
DB11265,2015-12-03,biotech,other,NA
DB11266,2015-12-03,small molecule,approved,NA
DB11267,2015-12-03,small molecule,experimental,NA
DB11268,2015-12-03,small molecule,approved,NA
DB11269,2015-12-03,small molecule,approved,NA
DB11270,2015-12-03,small molecule,approved,NA
DB11271,2015-12-03,small molecule,approved,NA
DB11272,2015-12-03,small molecule,approved,NA
DB11273,2015-12-03,small molecule,approved,BE0004862;BE0004872;BE0004888
DB11274,2015-12-03,small molecule,approved,BE0000756;BE0004889;BE0000581
DB11275,2015-12-03,small molecule,approved,BE0009376
DB11276,2015-12-03,small molecule,approved,NA
DB11277,2015-12-03,small molecule,approved,NA
DB11278,2015-12-03,small molecule,approved,BE0000172;BE0000289;BE0004888;BE0004872
DB11279,2015-12-03,small molecule,approved,NA
DB11282,2015-12-03,small molecule,approved,NA
DB11283,2015-12-03,small molecule,approved,NA
DB11284,2015-12-03,small molecule,approved,NA
DB11286,2015-12-03,biotech,approved,NA
DB11293,2015-12-03,small molecule,approved,NA
DB11294,2015-12-03,biotech,approved,BE0003482;BE0004790;BE0003483;BE0004082
DB11295,2015-12-03,small molecule,approved,NA
DB11296,2015-12-03,small molecule,approved,NA
DB11298,2015-12-03,small molecule,approved,NA
DB11299,2015-12-03,small molecule,approved,NA
DB11300,2015-12-03,biotech,approved,BE0000928;BE0008986;BE0001021;BE0000004;BE0009075;BE0000538;BE0002091;BE0002092;BE0000041;BE0000016
DB11301,2015-12-03,small molecule,approved,NA
DB11302,2015-12-03,small molecule,approved,NA
DB11304,2015-12-03,small molecule,approved,NA
DB11305,2015-12-03,small molecule,experimental,NA
DB11311,2015-12-03,biotech,approved,BE0000538;BE0002091;BE0000004;BE0003407
DB11312,2015-12-03,biotech,approved,NA
DB11315,2015-12-03,small molecule,approved,NA
DB11318,2015-12-03,small molecule,experimental,NA
DB11321,2015-12-03,small molecule,approved,NA
DB11323,2015-12-03,small molecule,approved,BE0000017;BE0000262
